,linkid,x,y
9492,1212734251,3888,2930
9493,1213050388,3888,2929
9494,1213050389,3888,2929
9495,1213050553,3888,2929
9496,1213050554,3888,2929
9497,1213156580,1944,1465
9498,1213156581,1944,1465
9499,1213868787,3888,2929
9500,1213868788,3888,2929
9501,1213869721,3888,2929
9502,1213869722,3888,2929
9503,1213958533,3888,2929
9504,1213958534,3888,2929
9505,537264259,7775,5861
9506,537264295,7775,5861
9507,537264378,7775,5861
9508,537264384,7775,5861
9509,537264830,7774,5860
9510,537265139,7774,5860
9511,537265612,3887,2930
9512,537265672,3887,2930
9513,537281985,7775,5861
9514,537282880,7775,5861
9515,537285498,0,0
9516,537285612,3887,2930
9517,593892823,7775,5861
9518,593892828,7775,5861
9519,593892831,7775,5861
9520,593894813,7775,5861
9521,593894814,7775,5861
9522,710749116,7774,5860
9523,710749117,7774,5860
9524,772386868,971,732
9525,772386869,971,732
9526,839716471,7775,5861
9527,867399569,7775,5861
9528,867399570,7775,5861
9529,987706048,7774,5860
9530,987706049,7774,5860
9531,996441024,7774,5860
9532,996441028,7774,5860
9533,996441029,7774,5860
9534,1006462517,7774,5860
9535,537274900,7776,5858
9536,537275077,7776,5858
9537,537275136,7776,5858
9538,537275142,7776,5858
9539,746432284,7776,5858
9540,746432285,7776,5858
9541,746432288,7776,5858
9542,746450525,7776,5858
9543,799396229,7776,5858
9544,799396230,7776,5858
9545,799396231,7776,5858
9546,799396232,7776,5858
9547,811301905,7776,5858
9548,811400680,7776,5858
9549,811400681,7776,5858
9550,812038023,7776,5858
9551,812038024,7776,5858
9552,537267864,1943,1465
9553,537267917,1943,1465
9554,537267931,1943,1465
9555,537268012,1943,1465
9556,537268272,1943,1465
9557,537268794,1943,1465
9558,537268901,1943,1464
9559,537268963,1943,1464
9560,537273992,1943,1464
9561,537274137,1943,1464
9562,537274185,1943,1464
9563,537287519,1943,1465
9564,537287521,1943,1465
9565,537287522,1943,1465
9566,543130995,7775,5860
9567,543131006,7775,5860
9568,545342396,7775,5860
9569,593895757,7775,5860
9570,593895758,7775,5860
9571,771906781,1943,1465
9572,771906786,1943,1465
9573,811393534,1943,1464
9574,811393535,1943,1464
9575,851595671,1943,1464
9576,867661963,7775,5860
9577,867661964,7775,5860
9578,897653418,1943,1465
9579,897653419,1943,1465
9580,897653420,1943,1465
9581,897653422,1943,1465
9582,900947728,1943,1465
9583,900947729,1943,1465
9584,900947730,1943,1465
9585,902234655,1943,1465
9586,906062336,1943,1465
9587,912805305,3887,2930
9588,912805306,3887,2930
9589,912805312,1943,1465
9590,927348601,3887,2930
9591,990645338,3887,2930
9592,995526500,7775,5860
9593,1047332132,1943,1465
9594,1180889842,3887,2930
9595,1185411114,1943,1465
9596,1201766071,3887,2930
9597,1201766072,3887,2930
9598,1201766074,7775,5860
9599,1202924183,1943,1465
9600,1212606172,7775,5860
9601,1213345114,1943,1465
9602,80275482,7772,5858
9603,80275493,7772,5859
9604,80275496,7772,5858
9605,80277266,3886,2929
9606,80277789,7772,5858
9607,80277790,7772,5858
9608,80277791,7772,5858
9609,80277792,7772,5858
9610,537286799,1943,1464
9611,537293188,7772,5858
9612,537293189,7772,5858
9613,537293215,7772,5859
9614,537293221,7772,5859
9615,537293223,7772,5858
9616,537293224,7772,5859
9617,537293232,7772,5859
9618,537293233,7772,5859
9619,537293250,3886,2929
9620,537293253,3886,2929
9621,537293257,3886,2929
9622,537293263,7772,5858
9623,537293292,7772,5858
9624,537293301,3886,2929
9625,537293304,3886,2929
9626,537293608,3886,2929
9627,537293610,3886,2929
9628,537293617,7772,5858
9629,537293695,7772,5858
9630,537293699,7772,5859
9631,537293700,7772,5858
9632,537293774,7772,5859
9633,537293775,7772,5859
9634,545332178,7772,5858
9635,711183353,1943,1464
9636,719513245,3886,2929
9637,719513246,3886,2929
9638,719513247,3886,2929
9639,761760044,7772,5859
9640,761760045,7772,5859
9641,857988701,7772,5858
9642,858027943,7772,5858
9643,858027944,7772,5858
9644,905186054,1943,1464
9645,905186056,1943,1464
9646,905186057,1943,1464
9647,905186069,0,0
9648,905186070,1943,1464
9649,905188855,3886,2929
9650,905188856,3886,2929
9651,905188857,3886,2929
9652,905188858,3886,2929
9653,905293097,3886,2929
9654,905293098,3886,2929
9655,905293099,3886,2929
9656,905293114,3886,2929
9657,905293115,3886,2929
9658,913800987,3886,2929
9659,984049104,7772,5858
9660,984049105,7772,5858
9661,1200719510,7772,5859
9662,1200719511,7772,5859
9663,537279745,7773,5857
9664,537279748,7773,5857
9665,537280999,3886,2928
9666,537281003,7772,5857
9667,537281011,7772,5857
9668,537281025,7772,5857
9669,537281026,7772,5857
9670,537281036,7772,5857
9671,537281063,7772,5857
9672,537285518,3886,2928
9673,537285724,7772,5856
9674,537285787,7772,5857
9675,545932485,7773,5857
9676,545932488,3886,2928
9677,575068096,3886,2928
9678,758457088,7772,5857
9679,758457089,7772,5857
9680,810918534,3886,2928
9681,811242049,3886,2928
9682,811242050,3886,2928
9683,811242051,3886,2928
9684,851592465,3886,2928
9685,901118003,1943,1464
9686,901121750,3886,2928
9687,901121751,3886,2928
9688,901285340,3886,2928
9689,901285341,3886,2928
9690,901317517,3886,2928
9691,910641357,3886,2928
9692,1122917699,1943,1464
9693,1123661085,1943,1464
9694,1123661086,1943,1464
9695,1162454953,3886,2928
9696,1201872379,7772,5857
9697,1201872380,7772,5857
9698,1202116323,3886,2928
9699,1202116324,3886,2928
9700,1202116327,3886,2928
9701,543101934,1949,1492
9702,543102519,1949,1492
9703,543102538,1949,1492
9704,543103796,7799,5968
9705,543103967,3899,2984
9706,543103969,3899,2984
9707,543104543,1949,1492
9708,543104579,1949,1492
9709,543104582,1949,1492
9710,543104583,1949,1492
9711,593889012,1949,1492
9712,709242475,1949,1492
9713,709815872,1949,1492
9714,724614496,1949,1492
9715,744011559,1949,1492
9716,783429151,7798,5968
9717,835596430,1949,1492
9718,835596431,1949,1492
9719,835637585,1949,1492
9720,835651170,1949,1492
9721,835651171,1949,1492
9722,835659012,1949,1492
9723,835659013,1949,1492
9724,836156934,1949,1492
9725,867396665,1949,1492
9726,867529539,1949,1492
9727,867539431,1949,1492
9728,867539468,1949,1492
9729,867651152,1949,1492
9730,867651153,1949,1492
9731,907028948,1949,1492
9732,907032404,1949,1492
9733,907034096,1949,1492
9734,907034100,1949,1492
9735,907035178,1949,1492
9736,907035543,1949,1492
9737,907035544,1949,1492
9738,907037340,1949,1492
9739,913721006,1949,1492
9740,913721007,1949,1492
9741,1045273867,7799,5968
9742,1045273868,7799,5968
9743,1047138050,1949,1492
9744,1047484905,1949,1492
9745,1166399324,1949,1492
9746,1166399325,1949,1492
9747,1202763432,1949,1492
9748,1202763433,1949,1492
9749,1212026493,1949,1492
9750,1212026500,1949,1492
9751,1212026503,1949,1492
9752,1212026506,1949,1492
9753,1212095771,1949,1492
9754,1212183578,1949,1492
9755,1212337787,1949,1492
9756,1219254404,1949,1492
9757,1219254532,1949,1492
9758,1219254533,1949,1492
9759,1219254592,1949,1492
9760,1219255651,1949,1492
9761,1219255652,1949,1492
9762,1219257421,1949,1492
9763,1219257433,1949,1492
9764,1219257434,1949,1492
9765,1219258077,1949,1492
9766,1219258325,1949,1492
9767,1219264292,1949,1492
9768,1219271895,1949,1492
9769,1219271896,1949,1492
9770,1219329501,1949,1492
9771,1219329502,1949,1492
9772,1219532116,1949,1492
9773,1219532117,1949,1492
9774,1219532118,1949,1492
9775,1219532119,1949,1492
9776,1219532120,1949,1492
9777,1219532121,1949,1492
9778,1219669893,1949,1492
9779,1219669894,1949,1492
9780,1226896489,1949,1492
9781,1226896512,1949,1492
9782,1226896568,1949,1492
9783,1226896569,1949,1492
9784,1227229350,1949,1492
9785,1227229351,1949,1492
9786,1227229362,1949,1492
9787,1227229387,1949,1492
9788,1227229391,1949,1492
9789,1227229392,1949,1492
9790,1227229393,1949,1492
9791,1227229394,1949,1492
9792,1227229430,1949,1492
9793,1227229431,1949,1492
9794,1227229455,1949,1492
9795,1227264337,1949,1492
9796,1227264338,1949,1492
9797,1227264339,1949,1492
9798,1227277434,1949,1492
9799,1227277435,1949,1492
9800,1227277437,1949,1492
9801,1227277438,1949,1492
9802,1227278605,1949,1492
9803,1227278606,1949,1492
9804,1227278607,1949,1492
9805,1227278608,1949,1492
9806,1227278609,1949,1492
9807,1227278610,1949,1492
9808,1232074862,1949,1492
9809,1232074863,1949,1492
9810,1236857406,7799,5968
9811,1236857407,7799,5968
9812,1236857408,7799,5968
9813,1238686573,1949,1492
9814,1238686574,1949,1492
9815,542384554,7799,5967
9816,542384578,3900,2983
9817,542384594,3899,2983
9818,542385026,3900,2983
9819,542385030,3899,2983
9820,543102238,1950,1492
9821,543102250,1950,1492
9822,543102289,1950,1492
9823,543102671,7799,5968
9824,543102692,1950,1492
9825,543102710,1949,1492
9826,543106182,3900,2984
9827,545940968,3900,2983
9828,545940969,3900,2983
9829,545940970,3900,2983
9830,545940971,3900,2983
9831,545940972,3900,2983
9832,545941022,3900,2983
9833,545941024,3900,2983
9834,545941169,3899,2983
9835,545941199,3899,2983
9836,545941203,3899,2983
9837,545941206,3900,2984
9838,545941209,3900,2984
9839,545941213,3900,2984
9840,545941214,3900,2984
9841,545941218,3900,2984
9842,545941222,3899,2984
9843,545941224,3899,2984
9844,545953061,3900,2983
9845,545953062,3900,2983
9846,545953773,7800,5967
9847,545967475,3900,2983
9848,546992975,3900,2983
9849,546992978,3900,2983
9850,546992979,3900,2983
9851,546992982,3900,2983
9852,547009049,7801,5966
9853,547009061,7801,5966
9854,547009069,7801,5966
9855,547009075,7801,5966
9856,547009079,7801,5966
9857,547009082,7801,5966
9858,547009086,7801,5966
9859,547009088,7801,5966
9860,547009095,7801,5966
9861,547009097,7801,5966
9862,547009106,7801,5966
9863,547009108,7801,5966
9864,549795632,3900,2983
9865,549807989,3900,2984
9866,549820630,3900,2983
9867,549822475,3899,2984
9868,549822496,3900,2983
9869,549822497,3900,2984
9870,587091621,7801,5966
9871,587091651,7801,5966
9872,587091653,7801,5966
9873,587091656,7801,5966
9874,587108025,3900,2983
9875,587550168,3900,2983
9876,587550169,3900,2983
9877,587663835,3899,2983
9878,587710452,7801,5966
9879,591356295,3900,2983
9880,591356296,3900,2983
9881,591382427,3900,2983
9882,709289716,1950,1492
9883,709289717,1950,1492
9884,736509256,1950,1492
9885,750247787,1950,1492
9886,771922769,3900,2983
9887,771953798,3900,2983
9888,771953801,3900,2983
9889,771953804,3900,2983
9890,772028086,3899,2984
9891,772028089,3900,2984
9892,772028102,3899,2983
9893,772028105,3900,2984
9894,778768230,3900,2983
9895,810308544,1950,1492
9896,810308545,1950,1492
9897,810308546,1949,1492
9898,810308547,1949,1492
9899,811752525,1949,1492
9900,811874125,7799,5968
9901,811874126,7799,5968
9902,811949169,1950,1492
9903,811949170,1949,1492
9904,811949171,1949,1492
9905,811949688,1950,1492
9906,812037888,1950,1492
9907,812038275,1950,1492
9908,812131439,1950,1492
9909,812131440,1950,1492
9910,812137698,1949,1492
9911,812137699,1949,1492
9912,812146100,1950,1492
9913,835588456,1950,1492
9914,835588457,1950,1492
9915,835602887,7799,5968
9916,835765630,1950,1492
9917,839086415,3900,2984
9918,847964714,3900,2983
9919,847964718,3900,2983
9920,854802619,3900,2983
9921,854802621,3900,2983
9922,854802622,3900,2983
9923,866620827,3899,2983
9924,872327936,3900,2983
9925,872327937,3900,2983
9926,907155308,3900,2983
9927,907155309,3900,2983
9928,907155316,3900,2983
9929,907155317,3900,2983
9930,907161509,3899,2984
9931,907161510,3899,2984
9932,907161512,3899,2984
9933,907161513,3899,2984
9934,907161514,3899,2984
9935,907161515,3900,2984
9936,907161517,3900,2984
9937,907161518,3900,2984
9938,907161519,3900,2984
9939,907165434,3900,2983
9940,907165435,3900,2983
9941,907165449,3900,2983
9942,907165451,3900,2983
9943,907165452,3900,2983
9944,907946148,3900,2983
9945,907946149,3900,2983
9946,907947407,3900,2983
9947,907947408,3900,2983
9948,907947409,3900,2983
9949,907947410,3900,2983
9950,907947412,3900,2983
9951,913722661,3900,2983
9952,913722663,3899,2983
9953,913723436,3899,2984
9954,918504215,1950,1492
9955,929863829,1950,1492
9956,929863830,1950,1492
9957,958111367,1950,1492
9958,1020378902,3900,2984
9959,1020532066,3900,2983
9960,1020532068,3899,2983
9961,1020532070,3899,2983
9962,1047369796,1950,1492
9963,1062222795,3900,2984
9964,1062223056,3900,2984
9965,1062223057,3900,2984
9966,1062223058,3900,2984
9967,1062802656,3899,2983
9968,1062802657,3899,2983
9969,1062827220,3900,2983
9970,1062827221,3900,2983
9971,1062827381,3900,2983
9972,1062827382,3900,2983
9973,1070029583,1950,1492
9974,1077120956,7801,5966
9975,1077120957,7801,5966
9976,1086679989,1950,1492
9977,1086679990,1950,1492
9978,1133109263,3899,2983
9979,1143804883,1950,1492
9980,1143804884,1950,1492
9981,1159632550,7800,5967
9982,1159632551,7800,5967
9983,1159632598,3899,2983
9984,1159632599,3899,2983
9985,1159633514,7800,5967
9986,1159633515,7800,5967
9987,1159633574,7799,5967
9988,1159633575,7799,5967
9989,1162315446,3900,2983
9990,1162353646,3900,2983
9991,1162367051,3900,2983
9992,1162455628,3900,2983
9993,1162670201,3900,2983
9994,1162671882,3899,2983
9995,1162671883,3899,2983
9996,1162672513,3899,2983
9997,1162672514,3899,2983
9998,1162672515,3899,2983
9999,1162675186,3899,2984
10000,1162675187,3899,2984
10001,1162675321,3899,2984
10002,1162675322,3899,2984
10003,1165251101,3900,2984
10004,1165251102,3900,2984
10005,1166030223,3900,2984
10006,1166030224,3900,2984
10007,1166030849,1950,1492
10008,1166030850,1950,1492
10009,1166031676,3900,2984
10010,1166031677,3900,2984
10011,1166032549,3900,2984
10012,1166032550,3900,2984
10013,1166037764,3899,2983
10014,1166038167,1949,1492
10015,1166038169,3900,2984
10016,1166405173,3900,2984
10017,1166405174,3900,2984
10018,1166835713,3899,2983
10019,1166835714,3899,2983
10020,1166843056,3900,2983
10021,1166844088,3899,2983
10022,1166852529,7800,5967
10023,1166852530,7800,5967
10024,1166855339,3900,2983
10025,1166855340,3900,2983
10026,1166855341,3900,2983
10027,1166855344,3900,2983
10028,1166855607,3899,2983
10029,1166855672,3900,2983
10030,1166855673,3900,2983
10031,1166855681,3899,2983
10032,1166855682,3899,2983
10033,1166855683,3899,2983
10034,1166855684,3899,2983
10035,1166855748,3900,2983
10036,1170739723,1949,1492
10037,1184640333,3900,2983
10038,1184640334,3900,2983
10039,1185161426,3899,2984
10040,1185161427,3899,2984
10041,1196606813,7799,5968
10042,1196887093,3900,2983
10043,1196887094,3900,2983
10044,1212185088,1950,1492
10045,1212185089,1950,1492
10046,1212937226,1950,1492
10047,1212937227,1950,1492
10048,1213167079,1950,1492
10049,1213167080,1950,1492
10050,1218333644,3900,2983
10051,1218333645,3900,2983
10052,1218333781,3900,2983
10053,1218333782,3900,2983
10054,1218902566,3899,2983
10055,1218902581,3899,2983
10056,1218902582,3899,2983
10057,1219258532,1949,1492
10058,1226896429,1950,1492
10059,1226896430,1950,1492
10060,1232154975,3900,2983
10061,1232154976,3900,2983
10062,542384536,3899,2983
10063,542384538,3899,2983
10064,542384549,3899,2983
10065,542384551,3899,2983
10066,543096957,7800,5970
10067,543096976,7800,5970
10068,543097357,7800,5970
10069,543097455,7800,5970
10070,543097900,7800,5969
10071,543097996,7800,5969
10072,543098114,7800,5969
10073,543098154,7800,5969
10074,543098526,1950,1492
10075,543098971,1950,1492
10076,543099105,1950,1492
10077,543099154,1950,1492
10078,543100933,0,0
10079,543101221,1950,1492
10080,543102122,1950,1492
10081,543102147,1950,1492
10082,543102587,1950,1492
10083,543103050,1950,1492
10084,543103655,1950,1492
10085,543104118,1950,1492
10086,543104210,1950,1492
10087,543105114,1950,1492
10088,543105137,7800,5970
10089,543105138,7800,5970
10090,543105202,7800,5969
10091,543105204,7800,5969
10092,543105400,1950,1492
10093,543130937,1950,1492
10094,543130938,1950,1492
10095,545940951,3900,2984
10096,545940954,3900,2984
10097,545941180,7800,5967
10098,545941196,3900,2983
10099,545941238,3899,2983
10100,545941252,3899,2983
10101,545941254,3899,2983
10102,545941256,3899,2983
10103,545941275,7799,5967
10104,545941277,7799,5967
10105,545941278,7799,5967
10106,545941281,7799,5967
10107,545941282,7799,5967
10108,545941283,7799,5967
10109,545941284,7799,5967
10110,545941285,7799,5967
10111,545951052,3900,2984
10112,545951615,3900,2983
10113,545957372,7799,5967
10114,545957373,7799,5967
10115,549822629,3900,2984
10116,587574001,7799,5967
10117,587574163,3899,2983
10118,587579020,3899,2983
10119,587579021,3899,2983
10120,587579026,3899,2983
10121,587666640,1950,1491
10122,590574329,1950,1492
10123,590574330,1950,1492
10124,593887671,7800,5968
10125,593887937,3900,2983
10126,709292619,1950,1492
10127,709292623,1950,1492
10128,709752753,1950,1492
10129,711506203,7800,5967
10130,711506211,7800,5967
10131,711506216,7800,5967
10132,711506220,7800,5967
10133,711506221,7800,5967
10134,711506223,7800,5967
10135,711506224,7800,5967
10136,711506250,7800,5967
10137,711506255,7800,5967
10138,711520214,7800,5967
10139,711547262,7800,5969
10140,716763198,1950,1492
10141,733432799,1950,1492
10142,736509242,3900,2984
10143,736509243,3900,2984
10144,736509259,1950,1492
10145,736565263,7800,5969
10146,736565274,7800,5969
10147,743737353,7800,5970
10148,743737371,7800,5970
10149,744190084,1950,1492
10150,744410111,1950,1492
10151,744410112,1950,1492
10152,750123950,7800,5969
10153,759346490,7800,5967
10154,759346491,7800,5967
10155,768767072,1949,1491
10156,768767074,1949,1491
10157,768767075,1949,1491
10158,768767076,1949,1491
10159,771615959,3900,2984
10160,771615960,3900,2984
10161,771615965,3900,2984
10162,771922767,0,0
10163,772028093,3900,2983
10164,772028094,3900,2983
10165,778619078,1950,1492
10166,811243069,1950,1492
10167,811309307,1950,1492
10168,811380244,1950,1492
10169,811381214,1950,1492
10170,811401387,1950,1492
10171,811485378,1950,1492
10172,811485379,1950,1492
10173,811622934,1950,1492
10174,811622936,1950,1492
10175,811628414,1950,1492
10176,811629203,1950,1492
10177,811752945,1950,1492
10178,811752947,1950,1492
10179,811752951,1950,1492
10180,811752953,1950,1492
10181,811828187,7800,5970
10182,811829452,7800,5968
10183,811874275,1950,1492
10184,811878381,1950,1492
10185,811900805,1950,1492
10186,812013707,1950,1492
10187,812037422,1950,1492
10188,812040405,1950,1492
10189,812040406,1950,1492
10190,812040407,1950,1492
10191,812138635,7800,5968
10192,812141842,7800,5968
10193,812141843,7800,5968
10194,812141844,7800,5968
10195,812141845,7800,5968
10196,812143681,1950,1492
10197,812249082,1950,1492
10198,812249084,1950,1492
10199,812249085,1950,1492
10200,812311782,1950,1492
10201,835577148,1950,1492
10202,835588461,1950,1492
10203,835588462,1950,1492
10204,835595991,1950,1492
10205,835721972,1950,1492
10206,835721976,1950,1492
10207,835721977,1950,1492
10208,835730416,7800,5968
10209,835894788,1950,1492
10210,835906752,1950,1492
10211,837573874,1950,1492
10212,837916349,1950,1492
10213,838246079,1950,1492
10214,838246080,1950,1492
10215,838246081,1950,1492
10216,847964720,3900,2983
10217,850519012,3899,2983
10218,850528181,3899,2983
10219,858131274,7800,5970
10220,858168217,7800,5970
10221,866620828,3899,2983
10222,866624577,7800,5967
10223,866794411,7800,5970
10224,867002406,1950,1492
10225,867300323,1950,1492
10226,867300325,1950,1492
10227,867401642,3900,2984
10228,867433183,7800,5969
10229,867433191,7800,5969
10230,877316825,1950,1492
10231,877809067,7800,5967
10232,877809071,7800,5967
10233,880354371,7800,5969
10234,880384387,1950,1492
10235,880400569,1950,1492
10236,880400570,1950,1492
10237,880417854,7800,5970
10238,880422746,7800,5969
10239,880477122,7800,5969
10240,880477127,7800,5969
10241,880477131,7800,5969
10242,880482138,1950,1492
10243,880489194,7800,5970
10244,880517024,1950,1492
10245,906942167,1950,1492
10246,906962280,1950,1492
10247,907156576,1950,1492
10248,907173280,3900,2983
10249,907173281,3900,2983
10250,907173282,3900,2983
10251,907173284,3900,2983
10252,907177557,3900,2984
10253,907177561,3900,2983
10254,907177562,3900,2983
10255,907177563,3900,2983
10256,907177564,3900,2983
10257,907299947,1949,1491
10258,907299948,1949,1491
10259,907313769,3899,2983
10260,913722656,3899,2983
10261,913722657,3899,2983
10262,913722658,3899,2983
10263,913722659,3899,2983
10264,913722660,3899,2983
10265,924320138,3900,2984
10266,924320141,3900,2984
10267,924320142,3900,2984
10268,982205781,3899,2983
10269,1001202581,1950,1492
10270,1027558780,1950,1492
10271,1037603095,1950,1492
10272,1041781847,7800,5969
10273,1041781848,7800,5969
10274,1041781849,7800,5969
10275,1045274335,7800,5969
10276,1045274336,7800,5969
10277,1046288865,1950,1492
10278,1046288866,1950,1492
10279,1062223059,3900,2983
10280,1062223060,3900,2984
10281,1062534088,3900,2984
10282,1062534089,3900,2984
10283,1062812695,3899,2983
10284,1062812696,3899,2983
10285,1070029585,1950,1492
10286,1070029586,1950,1492
10287,1073501810,3899,2983
10288,1073501811,3899,2983
10289,1078913615,1950,1492
10290,1078913799,7800,5969
10291,1078913800,7800,5969
10292,1087920274,1950,1492
10293,1130150752,7800,5970
10294,1159632506,1949,1491
10295,1159632507,1949,1491
10296,1159632573,7800,5967
10297,1159635099,7800,5967
10298,1159689697,3899,2983
10299,1161553704,1950,1492
10300,1162123893,3900,2983
10301,1162123894,3900,2983
10302,1162123897,3900,2983
10303,1162315088,3900,2983
10304,1162315089,3900,2983
10305,1162353873,3899,2983
10306,1162353874,3899,2983
10307,1162360147,3900,2984
10308,1162360148,3900,2984
10309,1162368835,3899,2983
10310,1162456739,3900,2984
10311,1162470704,3900,2983
10312,1162667805,7800,5967
10313,1162667806,7800,5967
10314,1162668115,3900,2983
10315,1162676158,3899,2983
10316,1165451669,3899,2983
10317,1166037763,3899,2983
10318,1166040629,3899,2983
10319,1166040630,3899,2983
10320,1166042830,3900,2984
10321,1166042831,3900,2984
10322,1166397972,3899,2983
10323,1166397973,3899,2983
10324,1166398244,7799,5967
10325,1166398245,7799,5967
10326,1166398628,3899,2983
10327,1166398629,3899,2983
10328,1166403791,3900,2984
10329,1166403792,3900,2984
10330,1166406445,7800,5967
10331,1166412540,3899,2983
10332,1166412541,3899,2983
10333,1166412993,3899,2983
10334,1166412994,3899,2983
10335,1166743081,7800,5967
10336,1166743082,7800,5967
10337,1166743083,3899,2983
10338,1166743084,3899,2983
10339,1166829858,3899,2983
10340,1166829859,3899,2983
10341,1166829861,3899,2983
10342,1166830251,7799,5967
10343,1166836972,7800,5967
10344,1166836973,7800,5967
10345,1166841394,3899,2983
10346,1166841395,3899,2983
10347,1166841396,3899,2983
10348,1166841397,3899,2983
10349,1166851112,7798,5967
10350,1166941702,3899,2983
10351,1166994890,3899,2983
10352,1166994891,3899,2983
10353,1167007307,7798,5967
10354,1167331698,7799,5967
10355,1170525891,1950,1492
10356,1170739144,1950,1492
10357,1170739145,1950,1492
10358,1171268117,1950,1492
10359,1171355012,1950,1492
10360,1198253164,3900,2984
10361,1199546058,7800,5970
10362,1199546059,7800,5970
10363,1209626886,3899,2983
10364,1209626888,3899,2983
10365,1211926160,1950,1492
10366,1211961155,1950,1492
10367,1211961289,1950,1492
10368,1211961290,1950,1492
10369,1211961299,1950,1492
10370,1211961300,1950,1492
10371,1212117362,1950,1492
10372,1212183747,1950,1492
10373,1212244911,1950,1492
10374,1212279050,1950,1492
10375,1212290867,1950,1492
10376,1212603437,1950,1492
10377,1212620402,1950,1492
10378,1212620403,1950,1492
10379,1212620448,1950,1492
10380,1212713161,1950,1492
10381,1212732403,1950,1492
10382,1212732734,1950,1492
10383,1212734785,1950,1492
10384,1212734786,1950,1492
10385,1212935599,7800,5970
10386,1212935600,7800,5970
10387,1213166517,1950,1492
10388,1213166889,1950,1492
10389,1213282979,1950,1492
10390,1213282980,1950,1492
10391,1213343961,1950,1492
10392,1218333729,1950,1491
10393,1218333730,1950,1491
10394,1218333777,7800,5967
10395,1218333778,7800,5967
10396,1218333900,1950,1491
10397,1218333901,1950,1491
10398,1219059933,7800,5970
10399,1219059952,7800,5970
10400,1219075075,7800,5969
10401,1219257697,1950,1492
10402,1219257813,1950,1492
10403,1219257950,1950,1492
10404,1219257951,1950,1492
10405,1219542780,1950,1492
10406,1219543357,1950,1492
10407,1226257978,7799,5967
10408,1226257979,7799,5967
10409,1227276423,1950,1492
10410,1227282668,1950,1492
10411,1227663474,7799,5967
10412,1227663475,7799,5967
10413,1248136203,1950,1492
10414,542384596,3899,2983
10415,542384598,3899,2983
10416,542384618,3899,2983
10417,542384623,3899,2983
10418,542384629,3899,2983
10419,542384630,3899,2983
10420,543101074,3899,2984
10421,543101087,3899,2984
10422,543101095,3899,2984
10423,543101130,3899,2984
10424,543101135,3899,2984
10425,543101153,3899,2984
10426,543101238,1950,1492
10427,543101349,7799,5968
10428,543101388,3899,2984
10429,543101403,3899,2984
10430,543102270,3900,2984
10431,543103213,7799,5968
10432,543103231,3899,2984
10433,543103828,3899,2984
10434,543104057,3899,2984
10435,543104063,7799,5968
10436,543104065,3899,2984
10437,543104085,3899,2984
10438,543104720,974,746
10439,543105259,3899,2984
10440,543105394,3899,2984
10441,543105730,974,746
10442,543105732,974,746
10443,543106193,974,746
10444,545941166,3899,2983
10445,545941173,3899,2983
10446,545941245,3899,2983
10447,545941247,3899,2983
10448,545941290,7799,5967
10449,545941291,7799,5967
10450,545941292,7799,5968
10451,545941296,7799,5968
10452,545941308,7799,5968
10453,545941312,7799,5968
10454,545941314,7799,5968
10455,545941315,7799,5968
10456,545941316,7799,5968
10457,545941328,7799,5968
10458,545941329,7799,5968
10459,545941337,7799,5968
10460,545954226,7799,5968
10461,545954235,7799,5968
10462,545954238,7799,5968
10463,545954380,7799,5967
10464,545955051,3899,2983
10465,549822411,3899,2983
10466,549822412,3899,2983
10467,549822413,3899,2983
10468,587108026,3900,2983
10469,587124609,3899,2983
10470,587124610,3899,2983
10471,587730812,7799,5968
10472,587744628,1949,1492
10473,587744631,1949,1492
10474,587744632,1949,1492
10475,587744633,7799,5968
10476,593888050,7799,5968
10477,724306370,974,746
10478,724315117,974,746
10479,724315121,974,746
10480,724315122,974,746
10481,732981870,1949,1492
10482,732981872,1949,1492
10483,732981873,1949,1492
10484,732981874,1949,1492
10485,732981880,1949,1492
10486,732981882,1949,1492
10487,732981883,1949,1492
10488,732981884,1949,1492
10489,732981885,1949,1492
10490,732981892,1949,1492
10491,732981903,1949,1492
10492,744326046,3899,2984
10493,759390647,3899,2983
10494,769174424,3899,2983
10495,769304022,1949,1492
10496,769304023,1949,1492
10497,771547316,1949,1492
10498,771547317,1949,1492
10499,771630861,3899,2983
10500,771630863,3899,2983
10501,771914689,1949,1492
10502,778680673,3899,2984
10503,802402639,974,746
10504,802402640,0,0
10505,809259433,3899,2984
10506,809332254,1949,1492
10507,811233019,3899,2984
10508,811233541,3899,2984
10509,811383442,3899,2984
10510,811383443,3899,2984
10511,812034333,3900,2984
10512,812034334,3900,2984
10513,812034335,3900,2984
10514,812034336,3900,2984
10515,812037894,3899,2984
10516,812061721,3899,2984
10517,812061722,3899,2984
10518,812145959,3899,2984
10519,812145962,3899,2984
10520,835530657,3899,2984
10521,835530658,3899,2984
10522,835530665,3899,2984
10523,835530672,3899,2984
10524,835606010,3899,2984
10525,835717230,3899,2984
10526,835717231,3899,2984
10527,835765626,1950,1492
10528,836145237,3899,2984
10529,850525219,7799,5967
10530,851716354,3899,2983
10531,867526324,3899,2984
10532,867526325,3899,2984
10533,867528261,3899,2984
10534,867731104,1949,1492
10535,867731105,1949,1492
10536,907042869,3899,2984
10537,907042873,3899,2984
10538,907042874,3899,2984
10539,907042875,3899,2984
10540,907042876,3899,2984
10541,907165548,1949,1492
10542,907165551,1949,1492
