,linkid,x,y
39442,806644330,7778,5862
39443,806644331,7778,5862
39444,806645142,3889,2931
39445,806645149,7778,5862
39447,806645206,7778,5862
39448,806645207,7777,5862
39449,806646292,7774,5860
39450,806646374,7778,5862
39452,806646623,7778,5861
39453,806646727,7778,5861
39454,806646729,7778,5861
39455,806646730,7778,5861
39456,806646732,7778,5861
39457,806646734,7778,5861
39458,806646738,7778,5861
39459,806646806,3888,2930
39460,806647011,7768,5859
39461,806647016,7768,5859
39462,806647017,7768,5859
39463,806647018,7768,5859
39464,806647019,7768,5859
39465,806647022,7768,5859
39466,806647024,7768,5859
39467,806647025,7768,5859
39468,806647098,7768,5858
39469,806647185,7776,5861
39470,806647186,7776,5861
39471,806647816,7777,5859
39472,806647817,7777,5859
39473,806647821,7777,5859
39474,806647822,7777,5859
39475,806647930,3888,2930
39476,806647931,3888,2930
39477,806647934,7777,5861
39479,806648136,7776,5859
39480,806648137,7776,5859
39485,806649665,7774,5859
39486,806649815,7776,5861
39487,806649819,7775,5861
39488,806649820,7775,5861
39489,806649823,7775,5861
39491,806650035,7788,5851
39492,806650160,7774,5861
39493,806650161,7774,5861
39494,806650168,3887,2930
39495,806650169,3887,2930
39496,806650171,7774,5861
39497,806650172,7774,5861
39498,806650175,7774,5861
39499,806650466,3886,2930
39500,806652953,7774,5862
39501,806652954,7774,5862
39502,806652955,7774,5862
39503,806652956,7774,5862
39504,806655997,7776,5853
39505,806660712,7773,5861
39506,806661171,7773,5861
39507,806661173,7773,5860
39508,806661178,7773,5860
39509,806661670,7774,5861
39510,806661671,7774,5861
39511,806661672,7774,5861
39512,806661673,7774,5861
39513,806662220,7775,5862
39514,806662472,3886,2930
39515,806663004,3889,2931
39516,806663008,3889,2931
39517,806663009,3889,2931
39518,806663010,3889,2931
39519,806663011,7778,5863
39520,806663013,7778,5863
39521,806663021,7778,5863
39522,806663030,7778,5863
39523,806663051,7779,5864
39524,806663059,7779,5863
39525,806663064,3889,2931
39526,806663068,7778,5863
39527,806663069,7778,5863
39528,806663071,7778,5863
39529,806666011,3886,2930
39530,806666361,7764,5859
39531,806667224,3884,2928
39532,806667225,3884,2928
39533,806667233,7768,5859
39534,806667238,7769,5857
39535,806667240,7769,5857
39536,806667241,7769,5857
39537,806669939,3885,2929
39538,806669944,7769,5859
39539,806669946,7769,5859
39540,806669950,7769,5859
39541,806669968,3883,2934
39542,806671622,7779,5864
39543,806671626,7779,5864
39544,806671634,7779,5864
39545,806671637,7779,5864
39546,806671638,7779,5864
39548,806671643,7778,5864
39549,806671644,7779,5864
39550,806673840,7772,5858
39551,806673842,7772,5858
39552,806673843,7772,5858
39553,806673844,7772,5858
39554,806673845,7772,5858
39555,806673849,7772,5858
39556,806674369,3886,2929
39557,806674395,3886,2933
39558,806674411,7779,5864
39559,806674412,7779,5864
39560,806674930,3885,2929
39561,806675428,3900,2985
39562,806675429,3900,2985
39563,806675439,3900,2985
39565,806675626,7772,5858
39566,806675627,7772,5858
39569,806675848,7779,5864
39570,806675849,7779,5864
39573,806679150,7771,5858
39574,806679153,7772,5858
39575,806679734,7772,5858
39576,806679864,7777,5864
39577,806679899,7777,5864
39578,806679900,7777,5864
39579,806679901,7777,5864
39580,806679902,7777,5864
39581,806679903,7777,5864
39582,806679904,7778,5864
39583,806679906,7778,5864
39584,806679910,7780,5866
39585,806679911,7780,5866
39586,806679920,7781,5866
39587,806679925,7781,5867
39588,806679936,7780,5865
39589,806679939,7781,5867
39590,806679942,7781,5867
39591,806679945,7777,5864
39592,806679946,7777,5864
39594,806679952,7781,5866
39595,806679953,7781,5867
39596,806679954,7781,5867
39597,806679955,7780,5866
39598,806680129,7767,5861
39599,806680131,3883,2930
39600,806680136,7766,5861
39601,806680155,7767,5860
39602,806680156,7767,5860
39603,806680182,3883,2930
39604,806680185,3883,2930
39605,806680380,7801,5970
39606,806680391,7801,5970
39607,806680525,7772,5858
39608,806680986,7780,5865
39609,806680987,7780,5865
39610,806681069,7799,5971
39611,806681077,3899,2985
39612,806681154,3886,2930
39613,806681157,3886,2930
39614,806681158,3886,2930
39616,806681804,7765,5864
39617,806682001,7776,5864
39618,806682005,3888,2932
39619,806682021,7767,5860
39620,806682022,7767,5860
39621,806682034,7767,5861
39622,806682044,7767,5860
39623,806682055,3888,2932
39624,806682056,3888,2932
39625,806682057,3888,2932
39626,806682058,3888,2932
39627,806682271,3888,2932
39628,806682276,7777,5864
39629,806691094,7764,5864
39630,806693047,7774,5863
39631,806693050,3887,2931
39632,806693868,7781,5865
39633,806693869,7781,5865
39634,806694145,7769,5860
39635,806694147,7769,5860
39636,806694148,7769,5860
39637,806695631,1949,1493
39638,806696620,7800,5971
39639,806696621,7800,5971
39640,806698056,3900,2985
39641,806698057,3900,2985
39642,806698064,3899,2985
39643,806698065,3900,2985
39645,806698115,7781,5867
39646,806698257,3884,2929
39647,806698260,7770,5858
39648,806698261,7770,5858
39649,806698404,3890,2933
39650,806698405,3890,2933
39651,806700328,7777,5864
39652,806700329,7778,5864
39653,806700641,7799,5971
39654,806700642,7799,5971
39655,806700643,7799,5971
39656,806700647,7799,5971
39657,806700674,7799,5970
39658,806700676,7799,5970
39659,806700677,7799,5970
39662,806701632,3898,2986
39663,806701634,3898,2986
39664,806701643,7797,5972
39665,806701644,7797,5972
39666,806701654,7797,5972
39667,806701658,7797,5972
39668,806701665,3898,2986
39669,806701666,3898,2986
39671,806701668,3898,2986
39672,806702367,3886,2929
39673,806702571,7771,5859
39674,806702572,7771,5859
39675,806702612,7796,5971
39676,806702868,3889,2927
39677,806702869,3889,2927
39678,806702884,3889,2927
39679,806703225,7779,5855
39680,806703226,7779,5855
39681,806703230,3889,2927
39682,806703231,3889,2927
39683,806703232,7779,5855
39684,806703389,7779,5855
39685,806703398,7779,5855
39686,806703399,7779,5855
39687,806703405,7779,5855
39688,806703408,3889,2927
39689,806703747,3891,2927
39690,806703965,7797,5972
39691,806703966,7797,5972
39692,806703967,7797,5972
39693,806706073,7778,5861
39694,806706074,7778,5861
39695,806706075,7778,5861
39696,806716936,7781,5867
39697,806716937,7781,5867
39698,806716938,7781,5867
39699,806720982,7780,5865
39700,806720983,7780,5865
39701,806721105,7780,5865
39702,806721107,7780,5865
39703,806721772,7779,5865
39704,806721832,7779,5865
39705,806721839,7800,5972
39706,806722492,7777,5864
39707,806722494,7777,5864
39708,806722495,7777,5864
39709,806722638,7780,5852
39710,806722641,7780,5852
39711,806722643,7780,5852
39712,806722978,7777,5864
39713,806723113,7779,5864
39714,806723297,7796,5970
39715,806732432,7807,5965
39716,806732471,7807,5965
39717,806732877,7806,5965
39718,806735108,7780,5865
39719,806735142,7800,5969
39720,806735573,3887,2931
39721,806740345,3901,2986
39722,806741273,7770,5865
39723,806741275,3885,2932
39724,806741772,7779,5865
39725,806741780,3884,2929
39726,806741782,3888,2932
39727,806741786,3884,2929
39728,806743391,7797,5972
39729,806958590,3887,2927
39731,806961022,7801,5960
39732,806963695,7779,5864
39733,806970979,7781,5867
39734,806971009,7776,5858
39735,806971721,7779,5864
39736,806971728,3902,2979
39737,806971771,7767,5856
39738,806971772,7767,5860
39739,806971832,3902,2979
39740,806977337,3887,2931
39741,806988401,7776,5857
39742,806988402,7776,5857
39743,806988849,7776,5857
39744,807485794,3898,2985
39745,808198183,7777,5853
39746,808198188,7777,5853
39747,808198189,7777,5853
39748,808200613,7777,5852
39749,808202696,7778,5853
39750,808202700,7778,5853
39751,808206552,7780,5851
39753,808206556,7780,5851
39754,808206557,7780,5851
39755,808207416,7780,5851
39756,808937612,3887,2927
39761,809259436,3899,2984
39762,809259456,3888,2931
39763,809259457,3888,2931
39764,809259458,3888,2931
39771,809285482,7797,5970
39774,809303920,7772,5857
39777,809308668,7777,5859
39778,809308669,7777,5859
39779,809308670,7777,5858
39780,809308671,7777,5858
39783,809315275,3886,2929
39786,809347931,3887,2928
39787,809347933,3887,2928
39788,809357600,3887,2929
39789,809359576,7775,5858
39790,809359577,7775,5858
39791,809359581,7775,5858
39792,809359582,7775,5858
39796,809360233,7774,5857
39799,809431636,3885,2934
39800,809483793,7800,5970
39802,809507233,3885,2933
39803,809507234,3885,2933
39804,809512879,3888,2932
39805,809560720,3886,2930
39806,809569228,7775,5857
39809,809578862,3900,2984
39810,809589963,3892,2929
39815,809690609,3883,2934
39816,809690610,3883,2934
39817,809690612,3883,2934
39821,809693144,3887,2929
39822,810188653,7802,5973
39823,810188656,7802,5974
39824,810188661,3901,2986
39825,810188662,3901,2986
39826,810238523,7789,5849
39827,810256321,3894,2924
39830,810334632,7783,5871
39831,810396999,3891,2934
39832,810397000,3891,2934
39833,810397002,3891,2934
39834,810608581,3890,2924
39835,810628889,7785,5851
39836,810632392,3899,2984
39838,810710618,3886,2932
39839,810710642,3900,2984
39840,810710643,3900,2984
39845,810710836,3888,2930
39846,810710837,3888,2930
39849,810757012,3892,2928
39850,810757013,3892,2928
39851,810834090,3900,2984
39852,810834091,3900,2984
39853,810834092,3900,2984
39854,810834093,3900,2984
39856,810834095,3900,2984
39859,810872280,3887,2929
39860,810917107,7775,5859
39862,810919950,3886,2929
39863,810919961,3885,2929
39864,810919962,3885,2929
39865,810919963,7772,5858
39874,811112945,3887,2929
39877,811163938,7776,5858
39879,811166429,3886,2931
39883,811171797,7774,5857
39884,811171955,7800,5968
39885,811171956,7800,5968
39886,811172202,7773,5857
39887,811172203,7773,5857
39888,811172204,7773,5857
39890,811174262,7775,5858
39891,811174263,7775,5858
39892,811174264,3887,2929
39893,811174265,3887,2929
39897,811175578,3886,2928
39900,811175738,3888,2929
39904,811175761,3887,2928
39905,811176068,7801,5969
39907,811176070,7801,5969
39908,811176071,7801,5969
39909,811220820,7774,5857
39910,811221986,3887,2928
39911,811221987,3887,2929
39926,811232106,7799,5969
39935,811232575,7799,5969
39954,811233882,7799,5969
39957,811234001,7799,5969
39965,811234262,7800,5969
39971,811234432,7777,5859
39972,811234433,7777,5859
39973,811241842,3888,2929
39976,811241885,3887,2929
39977,811241886,3887,2929
39983,811241917,3887,2929
39986,811241940,7776,5857
39997,811242052,3886,2928
39999,811242073,3888,2929
40000,811242075,7777,5859
40001,811242076,7777,5859
40005,811242086,7777,5858
40009,811242096,7778,5861
40013,811242780,3887,2928
40017,811242859,3888,2929
40018,811242860,3888,2929
40019,811243017,7777,5859
40020,811243018,7777,5859
40021,811243019,7777,5859
40023,811243043,3888,2929
40026,811243143,7777,5860
40033,811243201,7778,5860
40034,811243202,7778,5860
40035,811243203,3887,2929
40036,811243204,3887,2929
40037,811243205,7775,5858
40038,811243208,7775,5858
40039,811243246,7777,5859
40045,811243289,3887,2929
40046,811243292,7775,5858
40047,811289668,3887,2929
40048,811289669,3887,2929
40049,811289671,3887,2929
40050,811290667,3887,2929
40051,811290668,3887,2929
40063,811300903,3887,2929
40064,811300904,3887,2929
40065,811300905,3887,2929
40066,811300906,3887,2929
40067,811300909,7775,5858
40068,811300910,7775,5858
40070,811304935,7776,5857
40075,811306318,3887,2929
40078,811308148,7776,5858
40080,811308339,7776,5859
40081,811308340,7776,5859
40082,811308341,3888,2929
40083,811308342,3888,2929
40084,811308343,3888,2929
40085,811308344,3888,2929
40086,811308345,3888,2929
40087,811308346,3887,2929
40088,811308347,3888,2929
40089,811308348,7775,5859
40090,811308549,7775,5859
40091,811308551,7775,5859
40092,811308554,7775,5859
40093,811308687,7776,5859
40094,811309192,7777,5859
40104,811309439,3888,2929
40111,811309570,7777,5859
40112,811309571,7777,5859
40116,811309608,7776,5859
40119,811309861,7777,5859
40120,811309863,7777,5859
40121,811309864,7777,5859
40122,811309865,7777,5859
40129,811310570,7775,5857
40130,811310571,7775,5857
40131,811310572,7775,5857
40132,811310573,7775,5857
40133,811310575,7775,5857
40135,811310854,7775,5858
40140,811310962,7775,5857
40141,811310964,7774,5857
40142,811310965,7774,5857
40146,811311163,7775,5857
40147,811311164,7775,5857
40148,811311166,3887,2928
40149,811311167,3887,2928
40150,811311399,7801,5968
40155,811311661,7776,5857
40156,811311662,3888,2928
40157,811311663,3888,2928
40158,811311666,7775,5857
40159,811311667,7775,5857
40160,811311668,7775,5857
40161,811311669,7775,5857
40162,811311671,7775,5857
40163,811311672,7775,5858
40164,811311676,7775,5858
40165,811311677,7775,5858
40167,811311680,3887,2929
40168,811311682,7775,5858
40169,811311685,7775,5858
40170,811311688,3887,2929
40171,811311689,3887,2929
40172,811311691,3887,2929
40174,811311784,7775,5858
40175,811311837,7775,5858
40176,811311840,7775,5858
40178,811378093,3887,2928
40179,811378557,7800,5969
40180,811378558,7800,5969
40181,811378559,7800,5969
40184,811379405,7775,5859
40185,811381258,3888,2929
40198,811396705,7799,5969
40204,811398358,7776,5858
40205,811398359,7776,5858
40206,811398360,7776,5858
40208,811398542,3887,2929
40209,811398554,7776,5857
40210,811398555,7776,5857
40211,811398556,7776,5857
40212,811398558,7776,5857
40213,811398559,7776,5857
40215,811399238,7800,5969
40216,811399239,3900,2984
40217,811399240,3900,2984
40221,811399445,3900,2984
40222,811399446,3900,2984
40223,811399916,7775,5858
40224,811399917,7775,5858
40226,811400045,7776,5857
40227,811400289,7776,5859
40228,811400293,7776,5859
40229,811400300,7775,5858
40230,811400301,7775,5858
40232,811400682,7776,5858
40233,811400683,7776,5858
40234,811400684,7776,5858
40235,811400803,3887,2929
40236,811400871,7775,5857
40237,811400872,7775,5857
40242,811401081,7775,5859
40245,811401423,7776,5857
40246,811401424,7776,5857
40249,811401514,7776,5857
40250,811401515,7776,5857
40251,811401615,7776,5859
40252,811401616,7776,5859
40253,811401618,7776,5859
40254,811401746,7774,5857
40262,811465742,7776,5859
40265,811471082,3900,2984
40273,811471527,3888,2928
40275,811473661,7800,5968
40276,811473662,7800,5968
40278,811474768,3888,2929
40279,811474851,7775,5858
40280,811474852,7775,5858
40281,811474853,7775,5858
40282,811474854,7775,5858
40283,811475205,7776,5859
40284,811475207,7776,5859
40285,811475208,7776,5859
40286,811475843,7776,5857
40287,811475844,7776,5857
40288,811475845,7776,5857
40291,811477437,3887,2929
40292,811478466,7776,5858
40293,811479291,7776,5859
40294,811479292,7776,5859
40295,811479293,7776,5859
40296,811479294,7776,5859
40297,811479295,7776,5859
40298,811479296,7776,5859
40299,811479297,7776,5859
40300,811479298,7776,5859
40305,811480960,3888,2928
40306,811481097,3887,2929
40311,811483268,7775,5857
40312,811483269,7775,5857
40313,811483276,7775,5857
40314,811483277,7775,5858
40315,811483537,7775,5858
40316,811483538,7775,5858
40319,811483541,3887,2929
40320,811483542,3887,2929
40325,811484210,3887,2928
40326,811484211,3887,2928
40327,811484212,3887,2928
40328,811484213,3887,2928
40329,811484214,3887,2928
40330,811484215,3887,2928
40334,811484475,3899,2984
40336,811484754,7775,5857
40337,811484992,7776,5858
40338,811486038,7775,5858
40339,811486039,7775,5858
40340,811486040,7775,5857
40341,811486041,7775,5858
40342,811486042,7775,5858
40343,811486140,7775,5858
40344,811486286,7776,5857
40347,811486505,7776,5857
40348,811486506,7776,5857
40349,811533319,7775,5859
40350,811533320,7775,5859
40351,811533321,7775,5859
40352,811533322,7775,5859
40353,811534052,7776,5859
40354,811534053,7776,5859
40355,811534054,7775,5859
40356,811534055,7776,5859
40357,811534822,7775,5859
40358,811534823,7775,5859
40359,811534824,7775,5859
40360,811534825,7775,5859
40361,811535965,7775,5859
40362,811535968,7775,5859
40364,811538296,7775,5859
40365,811538297,7775,5859
40366,811538298,7776,5859
40367,811538300,7776,5859
40368,811538301,7776,5859
40369,811541866,3881,2929
40370,811543706,3887,2929
40371,811543708,3887,2929
40378,811550839,3887,2929
40383,811551152,7799,5968
40384,811551153,7799,5968
40388,811551160,7799,5968
40389,811551161,7799,5968
40390,811551162,7799,5968
40393,811551166,7799,5968
40394,811551168,7799,5969
40396,811552274,7776,5858
40399,811552616,7800,5968
40402,811552619,7800,5968
40403,811552804,7799,5969
40405,811553620,7800,5968
40406,811553621,7800,5968
40407,811554693,7773,5857
40408,811554695,7773,5857
40409,811554696,7773,5857
40410,811554697,7773,5857
40411,811555102,7776,5857
40412,811555103,7776,5857
40413,811555453,7775,5858
40414,811555454,3888,2929
40415,811555456,7776,5858
40416,811555457,7776,5858
40417,811556119,7776,5858
40418,811556120,7776,5858
40420,811556125,7776,5858
40421,811556126,7776,5858
40422,811556436,7774,5857
40423,811556437,7774,5857
40426,811556442,7774,5857
40427,811556443,7774,5857
40428,811557661,7776,5858
40429,811557663,7776,5858
40430,811558337,7775,5858
40431,811558339,7775,5858
40432,811558340,7775,5858
40433,811558541,7775,5858
40434,811558542,7775,5858
40435,811558543,7775,5858
40436,811559201,7776,5858
40437,811559202,7776,5858
40438,811559203,7776,5858
40439,811559204,7776,5858
40440,811559205,7776,5858
40441,811559207,7776,5858
40442,811559909,7776,5858
40444,811560648,7776,5858
40447,811560686,7801,5970
40448,811560687,7801,5970
40449,811560688,7800,5969
40454,811619747,7781,5867
40455,811619748,7781,5867
40461,811625644,3887,2928
40465,811625897,7777,5865
40467,811627724,7800,5968
40468,811627725,7800,5968
40469,811629308,3881,2929
40472,811629556,7775,5857
40473,811629557,7775,5857
40474,811629562,7773,5857
40475,811629563,7773,5857
40476,811629564,7773,5857
40477,811629565,7773,5857
40479,811630970,3881,2929
40480,811630973,7763,5858
40481,811630974,7763,5858
40482,811630976,7763,5858
40483,811630978,7763,5858
40484,811630981,3881,2929
40485,811630982,7763,5858
40486,811630986,7763,5858
40487,811631134,7774,5858
40489,811633411,7763,5858
40490,811633412,7763,5858
40491,811633415,7763,5858
40492,811633513,7775,5858
40493,811633945,7775,5858
40494,811633946,7775,5858
40495,811633947,7775,5858
40496,811633948,7775,5858
40497,811633971,3881,2929
40498,811633972,3881,2929
40499,811633973,3881,2929
40500,811633974,3881,2929
40501,811633976,3881,2929
40502,811634167,3881,2929
40503,811634395,7775,5857
40504,811634398,7775,5857
40505,811634479,7764,5859
40506,811634480,7764,5859
40507,811634481,7764,5859
40510,811636042,7764,5858
40511,811636046,7763,5858
40512,811636047,7763,5858
40513,811636458,3888,2929
40514,811636459,3888,2929
40515,811636460,3888,2929
40516,811636461,3888,2929
40518,811636499,7799,5969
40519,811636500,7799,5969
40520,811636501,7799,5969
40521,811636502,7799,5969
40527,811636813,7799,5969
40528,811636814,7799,5969
40532,811637530,7776,5859
40533,811638183,7776,5857
40534,811638184,7776,5857
40535,811638356,3887,2929
40536,811638357,3887,2929
40537,811638609,3887,2929
40538,811638610,3887,2929
40541,811638706,3887,2929
40542,811638747,7776,5859
40543,811638748,7776,5859
40544,811638760,3887,2929
40545,811638761,3887,2929
40546,811638762,3887,2929
40547,811638918,3887,2929
40548,811638920,3887,2929
40549,811638921,3887,2929
40552,811639006,3887,2928
40553,811639007,3887,2928
40554,811639009,3887,2928
40558,811639041,7800,5968
40560,811639043,7799,5968
40561,811639045,7799,5968
40562,811639046,7799,5968
40563,811639047,7799,5968
40564,811639048,7799,5968
40565,811639050,7799,5968
40566,811639051,7799,5968
40567,811639054,7775,5857
40568,811639055,7775,5857
40569,811639056,7775,5857
40570,811639057,7775,5857
40571,811639061,7774,5857
40572,811639062,7774,5857
40573,811639154,7776,5859
40574,811639155,7776,5859
40575,811639466,3887,2929
40577,811639468,3887,2929
40578,811639469,3887,2929
40586,811690919,7775,5858
40587,811690922,7775,5857
40588,811690924,7775,5857
40589,811690925,7775,5857
40590,811691032,7798,5969
40591,811691033,7798,5969
40592,811691036,7798,5969
40593,811691037,7799,5969
40594,811691098,7775,5857
40595,811691099,7775,5857
40596,811691186,3887,2928
40597,811691198,7798,5969
40598,811691199,7798,5969
40599,811691202,7798,5969
40600,811691203,7798,5969
40601,811691206,7777,5859
40606,811691247,3887,2928
40607,811691248,3887,2928
40608,811691250,3887,2928
40611,811691262,3887,2928
40612,811691266,7775,5857
40613,811691267,7775,5857
40614,811691268,7775,5857
40615,811691269,7775,5857
40616,811691270,7775,5857
40617,811691271,7775,5857
40618,811691285,7798,5968
40621,811691299,7775,5857
40622,811691300,7775,5857
40628,811691392,7775,5858
40633,811691400,7776,5860
40637,811691521,3887,2929
40638,811691522,3887,2929
40640,811728062,3882,2929
40648,811735681,7775,5857
40649,811735682,7775,5857
40650,811735684,7775,5857
40651,811735685,7775,5857
40652,811735686,7775,5857
40653,811739148,7776,5857
40654,811739149,7776,5857
40655,811739150,7776,5857
40661,811742720,7775,5859
40662,811743346,7774,5858
40663,811743347,7774,5858
40664,811743348,7774,5858
40667,811745523,7776,5858
40668,811745524,7776,5858
40669,811745526,7776,5858
40670,811745527,7776,5858
40671,811745528,7776,5858
40672,811747074,7776,5858
40673,811747075,7776,5858
40680,811748329,7774,5858
40681,811748330,7774,5858
40682,811748331,7774,5858
40683,811748332,7774,5858
40684,811748333,3887,2929
40685,811748334,3887,2929
40686,811748680,7775,5857
40687,811748847,7777,5859
40688,811748849,7776,5857
40689,811748850,7776,5857
40693,811749840,7776,5859
40695,811749845,7776,5859
40696,811749848,7776,5859
40697,811749849,7776,5859
40699,811751313,3887,2929
40700,811751889,7775,5857
40701,811751890,7775,5857
40704,811753027,3888,2929
40705,811753028,3888,2929
40709,811753192,7776,5858
40714,811753784,3887,2928
40715,811753912,7776,5858
40716,811753913,7776,5858
40717,811753917,7776,5858
40718,811753918,7776,5858
40719,811753932,7774,5858
40720,811753933,7774,5858
40722,811754003,7799,5968
40723,811754102,7800,5969
40724,811754103,7800,5969
40725,811754104,7800,5969
40726,811754105,7800,5969
40727,811754107,7800,5969
40733,811754961,7800,5969
40734,811754962,7800,5969
40735,811754963,7800,5969
40736,811754964,7800,5969
40737,811799744,7775,5858
40738,811799750,7775,5858
40739,811799751,7775,5858
40740,811800791,7775,5858
40741,811800792,7775,5858
40742,811800793,7775,5858
40743,811800794,7775,5858
40745,811806944,7773,5857
40748,811806950,7773,5857
40749,811806951,7773,5857
40750,811806953,7773,5857
40751,811806954,7773,5857
40752,811813132,7775,5858
40753,811813134,7775,5858
40754,811813135,7775,5858
40758,811813139,7774,5858
40761,811813144,7797,5970
40764,811814896,7800,5969
40766,811814916,7776,5857
40767,811814923,7776,5857
40774,811823020,7799,5968
40775,811823021,7799,5968
40777,811825141,7776,5857
40778,811825142,7776,5857
40779,811825321,7774,5857
40782,811826550,7800,5968
40783,811826551,7800,5968
40784,811826641,7777,5859
40785,811826642,7777,5859
40786,811826644,7800,5969
40787,811826647,7800,5969
40788,811826648,7800,5969
40789,811826649,7800,5969
40790,811826650,7800,5969
40791,811826651,7800,5969
40796,811827357,7776,5859
40797,811827358,7776,5859
40798,811827360,7776,5859
40799,811827543,7776,5857
40800,811827544,7776,5857
40801,811827547,7776,5857
40802,811827548,7776,5857
40803,811827570,3887,2929
40804,811827727,7800,5968
40805,811827728,7800,5968
40807,811827732,7800,5968
40808,811827797,7774,5859
40810,811827835,7775,5858
40811,811827836,7775,5858
40812,811828179,3888,2929
40813,811828180,3888,2929
40814,811828181,3888,2929
40816,811828465,7776,5857
40817,811828466,7776,5857
40818,811828469,7775,5857
40820,811828488,7800,5969
40824,811829315,7774,5857
40825,811829316,7774,5857
40826,811829321,7774,5857
40829,811829549,7776,5857
40830,811873554,1949,1492
40831,811873555,1949,1492
40832,811873556,1949,1492
40834,811874749,7775,5858
40835,811874877,3887,2928
40836,811874880,3887,2928
40837,811874881,3887,2928
40838,811876192,7774,5857
40839,811876221,7775,5858
40842,811880651,3887,2928
40843,811880654,7775,5857
40844,811880657,7775,5857
40845,811880658,7775,5857
40849,811882131,3887,2929
40850,811882134,3887,2929
40853,811883535,3887,2929
40854,811883536,3887,2929
40855,811883537,3887,2929
40856,811883539,3887,2929
40857,811884129,3887,2928
40859,811884586,7777,5859
40863,811884864,7774,5857
40864,811885752,3885,2930
40865,811885753,3885,2930
40866,811885755,3885,2930
40867,811885758,3885,2930
40868,811885760,3885,2930
40869,811885770,7774,5857
40870,811885772,7774,5857
40874,811885781,3888,2929
40875,811885900,3885,2930
40876,811885901,3885,2930
40879,811887156,7776,5857
40880,811887157,7776,5857
40881,811887338,3885,2930
40882,811887339,3885,2930
40883,811888023,7770,5860
40884,811888024,7770,5860
40885,811891186,7774,5858
40886,811891187,7774,5858
40887,811891188,7774,5858
40889,811891294,3899,2984
40891,811891296,3899,2984
40892,811891979,7775,5858
40894,811891991,7799,5968
40895,811891993,7799,5968
40897,811892204,7799,5969
40898,811892220,7775,5858
40899,811892221,7775,5858
40900,811892222,7775,5858
40901,811892223,7775,5858
40902,811892224,7775,5858
40903,811892225,7775,5858
40904,811892226,7775,5858
40905,811892227,7775,5858
40906,811892228,7775,5858
40907,811892230,3887,2929
40911,811896643,7776,5858
40912,811896974,7776,5858
40913,811896975,7776,5858
40914,811896976,7776,5858
40915,811896977,7776,5858
40918,811897081,3887,2929
40921,811898324,3888,2928
40922,811898325,3888,2928
40923,811898326,3888,2928
40926,811898330,3888,2928
40927,811898331,3888,2928
40928,811898484,7776,5859
40929,811898486,7775,5859
40930,811898487,7776,5859
40931,811898490,7775,5859
40932,811898702,7799,5968
40934,811898899,7799,5970
40937,811899666,7799,5969
40948,811900944,3899,2984
40950,811900956,3900,2984
40956,811900982,7776,5857
40957,811901143,7800,5969
40958,811901151,7800,5968
40960,811901306,7775,5857
40961,811901307,7775,5857
40962,811901308,7775,5857
40963,811901309,7775,5857
40964,811901310,7775,5857
40965,811901311,7775,5857
40966,811901460,7775,5857
40967,811901461,7775,5857
40969,811901791,3887,2928
40970,811901792,3887,2928
40971,811901795,3887,2928
40972,811902116,7776,5858
40973,811902117,7776,5858
40974,811902121,7776,5858
40975,811902122,7776,5858
40977,811902333,7799,5968
40978,811902334,3899,2984
40979,811913517,3884,2930
40980,811913527,3884,2930
40981,811913529,3884,2930
40982,811913530,3884,2930
40983,811924153,7769,5860
40984,811924157,3884,2930
40985,811924181,7769,5861
40986,811927865,3884,2930
40987,811927866,3884,2930
40988,811927867,3884,2930
40989,811927878,7768,5861
40990,811928136,3884,2930
40991,811937030,3884,2930
40992,811943819,3887,2928
40994,811944791,3883,2931
40995,811944795,3883,2931
40996,811944798,3883,2931
40997,811944799,3883,2931
40998,811944810,3883,2931
40999,811944814,3883,2931
41000,811944815,3883,2931
41001,811945441,7801,5969
41002,811945688,7776,5858
41003,811945689,7776,5858
41004,811945690,7776,5858
41005,811945691,7776,5858
41006,811945692,7776,5858
41007,811945760,7776,5858
41008,811945761,7776,5858
41009,811945762,3888,2929
41010,811945763,3888,2929
41011,811945764,7776,5858
41012,811946466,7776,5858
41013,811946467,7776,5858
41014,811947722,7775,5857
41015,811947723,7775,5857
41018,811949166,7799,5968
41019,811949167,7799,5968
41020,811949168,7799,5968
41021,811949179,7776,5858
41022,811949180,7776,5858
41023,811949683,7800,5968
41024,811949684,7800,5968
41025,811949685,7799,5968
41026,811949686,7799,5968
41027,811950806,7775,5857
41028,811950807,7775,5857
41029,811950808,7775,5857
41030,811950809,7775,5857
41031,811950810,7775,5857
41032,811950811,7775,5857
41033,811950812,7775,5857
41034,811951125,7776,5857
41035,811952283,7799,5968
41038,811952640,7799,5968
41039,811952641,7799,5968
41040,811952642,7799,5968
41045,811954392,3887,2929
41048,811954414,7776,5858
41049,811954415,7776,5858
41050,811954416,7776,5858
41051,811954417,7776,5858
41052,811954419,7776,5858
41053,811954420,7776,5858
41055,811955092,7799,5968
41057,811955094,7799,5968
41058,811955095,7799,5968
41059,811955096,7799,5968
41060,811955214,7776,5858
41061,811955791,7776,5858
41062,811956065,3887,2928
41063,811956066,3887,2928
41065,811956400,7776,5858
41066,811956401,7776,5858
41069,811956404,7776,5858
41070,811956405,7776,5858
41073,811956802,7775,5858
41074,811956803,3887,2929
41075,811957313,3887,2928
41079,811957660,7777,5858
41080,811957661,7777,5858
41082,811957756,7775,5857
41083,811957757,7775,5857
